,Unnamed: 0.1,level_0,index,Unnamed: 0,Unnamed: 0.2,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Developer/Publisher country
7253,7253,7253,7768,7768,7768,Dead Man's Hand,XB,2004.0,Shooter,Atari,0.09,0.02,0.0,0.0,0.11,62.0,31.0,8.1,9.0,Human Head Studios,T,United States of America
7254,7254,7254,7769,7769,7769,Smash Cars,PS2,2003.0,Racing,Metro 3D,0.06,0.04,0.0,0.01,0.11,67.0,15.0,9,5.0,Creat Studios,E,United States of America
7255,7255,7255,7770,7770,7770,NASCAR 07,PS2,2006.0,Racing,Electronic Arts,0.06,0.04,0.0,0.01,0.11,68.0,26.0,8.9,16.0,Electronic Arts,E,United States of America
7256,7256,7256,7771,7771,7771,Merv Griffin's Crosswords,Wii,2008.0,Puzzle,THQ,0.11,0.0,0.0,0.01,0.11,,,tbd,0.0,THQ,E,United States of America
7257,7257,7257,7772,7772,7772,SingStar Latino,PS3,2009.0,Other,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.11,,,tbd,,SIE London Studio,T,United Kingdom
7258,7258,7258,7773,7773,7773,NFL Tour,PS3,2008.0,Sports,Electronic Arts,0.1,0.01,0.0,0.01,0.11,45.0,24.0,tbd,1.0,Electronic Arts,E,United States of America
7259,7259,7259,7775,7775,7775,ToeJam & Earl III: Mission to Earth,XB,2002.0,Action,Sega,0.09,0.02,0.0,0.0,0.11,,,6.2,7.0,Sega,,United States of America
7260,7260,7260,7776,7776,7776,Phantasy Star Collection,GBA,2002.0,Role-Playing,Atari,0.08,0.03,0.0,0.0,0.11,76.0,20.0,8.1,7.0,Digital Eclipse,E,United States of America
7261,7261,7261,7777,7777,7777,LEGO Knights' Kingdom,GBA,2004.0,Action,THQ,0.08,0.03,0.0,0.0,0.11,62.0,4.0,tbd,2.0,THQ,E,United States of America
7262,7262,7262,7778,7778,7778,Final Fantasy III,PSP,2012.0,Role-Playing,Square Enix,0.0,0.0,0.11,0.0,0.11,,,8.9,15.0,Matrix Software,T,Japan
7263,7263,7263,7779,7779,7779,Disney Art Academy,3DS,2016.0,Action,Nintendo,0.02,0.01,0.08,0.0,0.11,72.0,16.0,6.8,5.0,Headstrong Games,E,United Kingdom
7264,7264,7264,7780,7780,7780,A Witch's Tale,DS,2009.0,Role-Playing,Nippon Ichi Software,0.08,0.0,0.03,0.01,0.11,50.0,17.0,6.2,9.0,Nippon Ichi Software,E10+,Japan
7265,7265,7265,7781,7781,7781,MySims SkyHeroes,PS3,2010.0,Action,Electronic Arts,0.08,0.02,0.0,0.01,0.11,62.0,16.0,tbd,13.0,Electronic Arts,E10+,United States of America
7266,7266,7266,7782,7782,7782,Persona 5,PS3,2016.0,Role-Playing,Unknown,0.0,0.0,0.11,0.0,0.11,,,8.2,2107.0,Atlus,,Japan
7267,7267,7267,7783,7783,7783,Hyperdimension Neptunia U: Action Unleashed,PSV,2014.0,Action,Idea Factory International,0.03,0.01,0.06,0.01,0.11,71.0,20.0,6.8,44.0,Tamsoft,T,Japan
7268,7268,7268,7784,7784,7784,Retro Game Challenge,DS,2007.0,Action,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,77.0,30.0,7.3,15.0,indieszero,E,Japan
7269,7269,7269,7785,7785,7785,NBA Jam 2002,GBA,2002.0,Sports,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.11,49.0,11.0,tbd,2.0,Acclaim Entertainment,E,United States of America
7270,7270,7270,7786,7786,7786,Shining Force NEO,PS2,2005.0,Role-Playing,Sega,0.06,0.04,0.0,0.01,0.11,69.0,12.0,8.1,20.0,Neverland,T,Japan
7271,7271,7271,7788,7788,7788,FIFA Street 2,GC,2006.0,Sports,Electronic Arts,0.09,0.02,0.0,0.0,0.11,63.0,16.0,5.7,7.0,Electronic Arts,E,United States of America
7272,7272,7272,7789,7789,7789,Fantastic Four: Rise of the Silver Surfer,X360,2007.0,Action,Take-Two Interactive,0.1,0.01,0.0,0.01,0.11,45.0,30.0,5.4,16.0,Visual Concepts,T,United States of America
7273,7273,7273,7790,7790,7790,Mechanic Master,DS,2008.0,Puzzle,Midway Games,0.1,0.0,0.0,0.01,0.11,76.0,9.0,tbd,2.0,Midway Games,E,United States of America
7274,7274,7274,7791,7791,7791,Tom Clancy's EndWar,PSP,2008.0,Strategy,Ubisoft,0.1,0.01,0.0,0.01,0.11,68.0,7.0,5.9,8.0,Ubisoft,T,France
7275,7275,7275,7792,7792,7792,Tom Clancy's Rainbow Six: Rogue Spear,GBA,2002.0,Shooter,Ubisoft,0.08,0.03,0.0,0.0,0.11,76.0,7.0,tbd,5.0,Ubisoft,T,France
7276,7276,7276,7793,7793,7793,Pac 'n Roll,DS,2005.0,Platform,Namco Bandai Games,0.09,0.0,0.02,0.01,0.11,72.0,35.0,tbd,14.0,Namco,E,Japan
7277,7277,7277,7794,7794,7794,Animal Genius,DS,2007.0,Puzzle,Ubisoft,0.1,0.0,0.0,0.01,0.11,,,tbd,2.0,Big Blue Bubble,E,Canada
7278,7278,7278,7795,7795,7795,NFL Head Coach 09,X360,2008.0,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.11,67.0,14.0,8.4,28.0,Electronic Arts,E,United States of America
7279,7279,7279,7796,7796,7796,Star Trek: Conquest,PS2,,Strategy,Bethesda Softworks,0.06,0.04,0.0,0.01,0.11,54.0,15.0,9.1,10.0,Bethesda Softworks,E,United States of America
7280,7280,7280,7797,7797,7797,Blood Drive,X360,2010.0,Racing,Activision,0.09,0.01,0.0,0.01,0.11,40.0,21.0,6.5,10.0,Activision,M,United States of America
7281,7281,7281,7799,7799,7799,The Price is Right: Decades,X360,2011.0,Other,Ubisoft,0.11,0.0,0.0,0.01,0.11,,,tbd,,Ubisoft,E10+,France
7282,7282,7282,7800,7800,7800,Phantom Dust,XB,2004.0,Action,Microsoft Game Studios,0.08,0.02,0.0,0.0,0.11,81.0,37.0,8.5,35.0,Microsoft Games Studio,T,United States of America
7283,7283,7283,7801,7801,7801,Vacation Isle: Beach Party,Wii,2010.0,Other,Warner Bros. Interactive Entertainment,0.08,0.02,0.0,0.01,0.11,,,tbd,,FarSight Studios,E,United States of America
7284,7284,7284,7802,7802,7802,The Walking Dead: Survival Instinct,WiiU,2013.0,Shooter,Activision,0.08,0.03,0.0,0.01,0.11,,,4.6,49.0,Terminal Reality,M,United States of America
7285,7285,7285,7803,7803,7803,Growlanser Generations,PS2,2003.0,Role-Playing,Atlus,0.06,0.04,0.0,0.01,0.11,81.0,19.0,7.7,19.0,Atlus,T,Japan
7286,7286,7286,7804,7804,7804,Puyo Puyo Tetris,3DS,2014.0,Puzzle,Sega,0.0,0.0,0.11,0.0,0.11,,,7.6,285.0,Sega,,United States of America
7287,7287,7287,7805,7805,7805,Mega Man Battle Chip Challenge,GBA,2003.0,Other,Capcom,0.08,0.03,0.0,0.0,0.11,54.0,25.0,8.3,8.0,Capcom,E,Japan
7288,7288,7288,7806,7806,7806,Fatal Frame: Maiden of Black Water,WiiU,2014.0,Action,Nintendo,0.0,0.03,0.08,0.0,0.11,67.0,58.0,7.6,226.0,Nintendo,M,Japan
7289,7289,7289,7807,7807,7807,Prince of Persia: Rival Swords,PSP,2007.0,Action,Ubisoft,0.08,0.02,0.0,0.01,0.11,74.0,16.0,8.2,19.0,Ubisoft,T,France
7290,7290,7290,7808,7808,7808,Samurai Warriors 4-II,PS3,2015.0,Action,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,,,tbd,11.0,Omega Force,T,Japan
7291,7291,7291,7810,7810,7810,The Lord of the Rings: Aragorn's Quest,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.09,0.02,0.0,0.01,0.11,,,tbd,17.0,Headstrong Games,E10+,United Kingdom
7292,7292,7292,7811,7811,7811,Ring of Red,PS2,2000.0,Strategy,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.11,82.0,15.0,8.7,11.0,Konami,T,Japan
7293,7293,7293,7812,7812,7812,Stubbs the Zombie in Rebel Without a Pulse,XB,2005.0,Action,THQ,0.08,0.02,0.0,0.0,0.11,75.0,55.0,8.1,16.0,Wideload Games,M,United States of America
7294,7294,7294,7813,7813,7813,Girl Time,DS,2009.0,Simulation,THQ,0.11,0.0,0.0,0.01,0.11,,,tbd,0.0,THQ,E,United States of America
7295,7295,7295,7814,7814,7814,Ping Pals,DS,2004.0,Other,THQ,0.1,0.0,0.0,0.01,0.11,28.0,17.0,3.9,26.0,THQ,E,United States of America
7296,7296,7296,7815,7815,7815,MLB 13: The Show,PSV,2013.0,Sports,Sony Computer Entertainment,0.1,0.0,0.0,0.02,0.11,75.0,7.0,7.5,21.0,SIE San Diego Studio,E,United States of America
7297,7297,7297,7816,7816,7816,Mystery P.I. - Portrait of a Thief,DS,2008.0,Adventure,Unknown,0.1,0.0,0.0,0.01,0.11,,,tbd,,PopCap Games,E,United States of America
7298,7298,7298,7817,7817,7817,18 Wheeler: American Pro Trucker,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.11,52.0,17.0,6.8,8.0,Acclaim Studios Austin,E,United States of America
7299,7299,7299,7818,7818,7818,Naruto Ultimate Collection,PS2,2008.0,Other,Namco Bandai Games,0.06,0.04,0.0,0.01,0.11,,,tbd,,Namco Bandai,T,Japan
7300,7300,7300,7819,7819,7819,The King of Fighters '99,PS,2000.0,Fighting,SNK,0.0,0.0,0.11,0.01,0.11,,,8.9,39.0,SNK,T,Japan
7301,7301,7301,7820,7820,7820,Shinseiki Evangelion: Koutetsu no Girlfriend,SAT,1998.0,Adventure,Sega,0.0,0.0,0.11,0.0,0.11,,,5.6,21.0,Sega,,United States of America
7302,7302,7302,7821,7821,7821,Split/Second,PSP,2010.0,Racing,Disney Interactive Studios,0.08,0.02,0.0,0.02,0.11,63.0,16.0,6.7,15.0,Black Rock Studio,E10+,United Kingdom
7303,7303,7303,7822,7822,7822,Batman: Rise of Sin Tzu,XB,2003.0,Action,Ubisoft,0.08,0.02,0.0,0.0,0.11,67.0,17.0,7.7,6.0,Ubisoft,T,France
7304,7304,7304,7823,7823,7823,Super Swing Golf Season 2,Wii,2007.0,Sports,Rising Star Games,0.08,0.0,0.03,0.01,0.11,70.0,17.0,tbd,,Rising Star Games,E10+,United Kingdom
7305,7305,7305,7824,7824,7824,Desktop Tower Defense,DS,2009.0,Strategy,THQ,0.1,0.0,0.0,0.01,0.11,,,tbd,3.0,THQ,E,United States of America
7306,7306,7306,7825,7825,7825,Coraline,PS2,2009.0,Action,D3Publisher,0.06,0.04,0.0,0.01,0.11,39.0,5.0,2,6.0,Papaya Studio,E10+,United States of America
7307,7307,7307,7826,7826,7826,Sega Touring Car Championship,SAT,1996.0,Racing,Sega,0.0,0.0,0.11,0.0,0.11,,,5.8,4.0,Sega,,United States of America
7308,7308,7308,7827,7827,7827,Cold Fear,PS2,2005.0,Action,Ubisoft,0.06,0.04,0.0,0.01,0.11,68.0,39.0,7.7,27.0,Ubisoft,M,France
7309,7309,7309,7828,7828,7828,Zangeki no Reginleiv,Wii,2010.0,Action,Nintendo,0.0,0.0,0.11,0.0,0.11,,,5.2,0.0,Nintendo,,Japan
7310,7310,7310,7829,7829,7829,Zubo,DS,2008.0,Other,Electronic Arts,0.08,0.02,0.0,0.01,0.11,75.0,19.0,7.6,75.0,Electronic Arts,E10+,United States of America
7311,7311,7311,7831,7831,7831,NHL Hitz 20-03,XB,2002.0,Sports,Midway Games,0.08,0.02,0.0,0.0,0.11,81.0,19.0,8.5,13.0,EA Black Box,E,Canada
7312,7312,7312,7832,7832,7832,Murakumo: Renegade Mech Pursuit,XB,2002.0,Shooter,From Software,0.04,0.01,0.06,0.0,0.11,48.0,18.0,7.5,4.0,FromSoftware,T,Japan
7313,7313,7313,7833,7833,7833,The Hardy Boys: Treasure on the Tracks,DS,2009.0,Adventure,Sega,0.1,0.0,0.0,0.01,0.11,65.0,9.0,tbd,2.0,Sega,E,United States of America
7314,7314,7314,7836,7836,7836,Cory in the House,DS,2007.0,Action,Disney Interactive Studios,0.1,0.0,0.0,0.01,0.11,,,9.5,1273.0,Disney Interactive Studios,E,United States of America
7315,7315,7315,7837,7837,7837,BloodRayne,GC,2002.0,Shooter,Universal Interactive,0.09,0.02,0.0,0.0,0.11,73.0,17.0,8.5,4.0,Terminal Reality,M,United States of America
7316,7316,7316,7838,7838,7838,MotoGP 14 ,PS3,2014.0,Racing,Milestone S.r.l.,0.05,0.05,0.0,0.02,0.11,,,tbd,,Milestone srl,E,Italy
7317,7317,7317,7839,7839,7839,ECW Anarchy Rulz,PS,1999.0,Fighting,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11,43.0,7.0,6.3,4.0,Acclaim Entertainment,E,United States of America
7318,7318,7318,7840,7840,7840,Where the Wild Things Are,X360,2009.0,Platform,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.11,51.0,10.0,5.4,5.0,Griptonite Games,E10+,United States of America
7319,7319,7319,7841,7841,7841,TMNT,PSP,2007.0,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11,37.0,7.0,4.1,12.0,Ubisoft,E10+,France
7320,7320,7320,7842,7842,7842,Sabrina The Teenage Witch: Potion Commotion,GBA,2002.0,Action,Ubisoft,0.08,0.03,0.0,0.0,0.11,63.0,5.0,2.8,6.0,Ubisoft,E,France
7321,7321,7321,7843,7843,7843,Happy Feet Two,3DS,2011.0,Action,Warner Bros. Interactive Entertainment,0.08,0.02,0.0,0.01,0.11,,,5.0,8.0,Warner Bros. Interactive Entertainment,,United States of America
7322,7322,7322,7845,7845,7845,Yu Yu Hakusho: Tournament Tactics,GBA,2004.0,Strategy,Atari,0.08,0.03,0.0,0.0,0.11,,,6.8,8.0,Atari,E,United States of America
7323,7323,7323,7846,7846,7846,Home Run King,GC,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.11,66.0,18.0,tbd,0.0,Sega,E,United States of America
7324,7324,7324,7847,7847,7847,WWE All Stars,PS2,2011.0,Fighting,THQ,0.05,0.04,0.0,0.01,0.11,,,3.4,5.0,THQ,T,United States of America
7325,7325,7325,7848,7848,7848,MLB Power Pros,PS2,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,80.0,10.0,8.8,11.0,Konami,E,Japan
7326,7326,7326,7849,7849,7849,Dementium II,DS,2010.0,Shooter,SouthPeak Games,0.09,0.01,0.0,0.01,0.11,75.0,25.0,8.3,31.0,Renegade Kid,M,United States of America
7327,7327,7327,7851,7851,7851,GoldenEye: Rogue Agent,DS,2005.0,Shooter,Electronic Arts,0.1,0.0,0.0,0.01,0.11,58.0,25.0,7.5,18.0,Electronic Arts,T,United States of America
7328,7328,7328,7853,7853,7853,BlazBlue: Calamity Trigger Portable,PSP,2010.0,Fighting,PQube,0.07,0.01,0.03,0.01,0.11,82.0,14.0,7.8,18.0,Arc System Works,T,Japan
7329,7329,7329,7855,7855,7855,Pimp My Ride,Wii,2008.0,Racing,Activision,0.1,0.0,0.0,0.01,0.11,26.0,4.0,3.8,8.0,Activision,T,United States of America
7330,7330,7330,7857,7857,7857,Capcom vs. SNK 2 EO,GC,2002.0,Fighting,Capcom,0.09,0.02,0.0,0.0,0.11,68.0,20.0,8.9,27.0,Capcom,T,Japan
7331,7331,7331,7858,7858,7858,Hot Wheels Velocity X,GC,2002.0,Racing,THQ,0.09,0.02,0.0,0.0,0.11,55.0,4.0,6.4,5.0,THQ,E,United States of America
7332,7332,7332,7859,7859,7859,Open Season,X360,2006.0,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,59.0,15.0,7.3,9.0,Ubisoft,E10+,France
7333,7333,7333,7860,7860,7860,Akiba's Trip: Undead & Undressed,PS3,2013.0,Action,Nippon Ichi Software,0.05,0.01,0.04,0.01,0.11,,,5.8,44.0,Nippon Ichi Software,,Japan
7334,7334,7334,7861,7861,7861,de Blob 2,DS,2011.0,Platform,THQ,0.08,0.02,0.0,0.01,0.11,75.0,11.0,8.2,6.0,Halfbrick Studios,E,Australia
7335,7335,7335,7862,7862,7862,Call of Juarez: The Cartel,PC,2011.0,Shooter,Ubisoft,0.05,0.05,0.0,0.01,0.11,51.0,12.0,3.3,126.0,Ubisoft,M,France
7336,7336,7336,7863,7863,7863,Fabulous Finds,DS,2009.0,Puzzle,ValuSoft,0.1,0.0,0.0,0.01,0.11,,,tbd,0.0,THQ,E,United States of America
7337,7337,7337,7864,7864,7864,Let's Play Garden,DS,2010.0,Simulation,Deep Silver,0.1,0.0,0.0,0.01,0.11,,,tbd,0.0,Deep Silver Volition,E,United States of America
7338,7338,7338,7865,7865,7865,EA Replay,PSP,2006.0,Action,Electronic Arts,0.1,0.0,0.0,0.01,0.11,56.0,19.0,tbd,1.0,Electronic Arts,T,United States of America
7339,7339,7339,7866,7866,7866,Contra Advance: The Alien Wars EX,GBA,2002.0,Shooter,Konami Digital Entertainment,0.08,0.03,0.0,0.0,0.11,70.0,16.0,tbd,6.0,Konami,E,Japan
7340,7340,7340,7867,7867,7867,Escape The Museum,Wii,2009.0,Adventure,Majesco Entertainment,0.1,0.01,0.0,0.01,0.11,,,tbd,,Majesco Entertainment,E,United States of America
7341,7341,7341,7868,7868,7868,LEGO Ninjago: Shadow of Ronin,PSV,2015.0,Action,Warner Bros. Interactive Entertainment,0.01,0.08,0.0,0.02,0.11,70.0,5.0,tbd,20.0,Warner Bros. Interactive Entertainment,E10+,United States of America
7342,7342,7342,7869,7869,7869,FIFA Soccer 06,PSP,2005.0,Sports,Electronic Arts,0.1,0.0,0.0,0.01,0.11,77.0,17.0,7.7,20.0,EA Sports,E,United States of America
7343,7343,7343,7870,7870,7870,The History Channel: Battle for the Pacific,Wii,2007.0,Shooter,Activision,0.1,0.0,0.0,0.01,0.11,,,5.3,6.0,FUN Labs,T,Romania
7344,7344,7344,7871,7871,7871,Army Men: RTS,PS2,2002.0,Strategy,3DO,0.05,0.04,0.0,0.01,0.11,68.0,14.0,tbd,6.0,Pandemic Studios,T,United States of America
7345,7345,7345,7872,7872,7872,Digimon Story: Cyber Sleuth,PS4,2016.0,Role-Playing,Namco Bandai Games,0.0,0.1,0.0,0.02,0.11,75.0,45.0,8.5,289.0,Media.Vision,T,Japan
7346,7346,7346,7873,7873,7873,Cloudy With a Chance of Meatballs,Wii,2009.0,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,68.0,4.0,5.3,4.0,Ubisoft,E,France
7347,7347,7347,7874,7874,7874,The Settlers,DS,2007.0,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11,39.0,6.0,5.6,7.0,Ubisoft,E,France
7348,7348,7348,7875,7875,7875,Stronghold,PC,2001.0,Strategy,Gathering of Developers,0.0,0.09,0.0,0.02,0.11,81.0,19.0,8.9,224.0,Firefly Studios,T,United Kingdom
7349,7349,7349,7876,7876,7876,NCIS 3D,3DS,2011.0,Adventure,Ubisoft,0.06,0.04,0.0,0.01,0.11,,,tbd,,Ubisoft,T,France
7350,7350,7350,7878,7878,7878,Family Game Night 4: The Game Show,PS3,2011.0,Other,Electronic Arts,0.08,0.02,0.0,0.01,0.11,,,tbd,0.0,Electronic Arts,E,United States of America
7351,7351,7351,7879,7879,7879,Mortal Kombat: Deception,GC,2005.0,Fighting,Midway Games,0.09,0.02,0.0,0.0,0.11,77.0,14.0,8.9,15.0,Midway Games,M,United States of America
7352,7352,7352,7880,7880,7880,ESPN NHL Hockey,XB,2003.0,Sports,Sega,0.08,0.02,0.0,0.0,0.11,88.0,25.0,8.4,24.0,Kush Games,E,United States of America
7353,7353,7353,7881,7881,7881,Yard Sale Hidden Treasures: Sunnyville,DS,2010.0,Puzzle,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,,,tbd,0.0,Konami,E10+,Japan
7354,7354,7354,7882,7882,7882,XXX,GBA,2002.0,Action,Activision,0.08,0.03,0.0,0.0,0.11,50.0,13.0,5,4.0,Digital Eclipse,E,United States of America
7355,7355,7355,7883,7883,7883,Truth or Lies,X360,2010.0,Other,THQ,0.07,0.03,0.0,0.01,0.11,28.0,6.0,5.2,6.0,THQ,T,United States of America
7356,7356,7356,7884,7884,7884,Worms Forts: Under Siege,PS2,2004.0,Strategy,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.11,63.0,21.0,8,15.0,Team17,T,United Kingdom
7357,7357,7357,7885,7885,7885,Guitar Rock Tour,DS,2007.0,Other,Gameloft,0.1,0.0,0.0,0.01,0.11,60.0,8.0,tbd,0.0,Ubisoft,E10+,France
7358,7358,7358,7886,7886,7886,Puzzler World 2,DS,2010.0,Puzzle,Ubisoft,0.02,0.07,0.0,0.02,0.11,,,tbd,2.0,Ubisoft,E,France
7359,7359,7359,7887,7887,7887,Project: Snowblind,XB,2005.0,Action,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,79.0,44.0,7,10.0,Crystal Dynamics,T,United States of America
7360,7360,7360,7888,7888,7888,Astro Boy: The Video Game,PS2,2009.0,Action,D3Publisher,0.05,0.04,0.0,0.01,0.11,56.0,4.0,5,4.0,High Voltage Software,E10+,United States of America
7361,7361,7361,7889,7889,7889,Surf's Up,PSP,2007.0,Sports,Ubisoft,0.02,0.06,0.0,0.03,0.11,,,tbd,27.0,Ubisoft,E10+,France
7362,7362,7362,7891,7891,7891,Cake Mania,DS,2007.0,Puzzle,Majesco Entertainment,0.09,0.01,0.0,0.01,0.11,55.0,23.0,6.1,7.0,Majesco Entertainment,E,United States of America
7363,7363,7363,7892,7892,7892,Disney's Extreme Skate Adventure,XB,2003.0,Sports,Activision,0.08,0.02,0.0,0.0,0.11,76.0,15.0,8.3,7.0,Toys for Bob,E,United States of America
7364,7364,7364,7894,7894,7894,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,GC,2003.0,Action,THQ,0.09,0.02,0.0,0.0,0.11,,,4.0,12.0,THQ,,United States of America
7365,7365,7365,7895,7895,7895,Nickelodeon Dance,X360,2011.0,Other,Take-Two Interactive,0.08,0.02,0.0,0.01,0.11,,,tbd,1.0,High Voltage Software,E,United States of America
7366,7366,7366,7896,7896,7896,Odama,GC,2006.0,Other,Nintendo,0.07,0.02,0.02,0.0,0.11,62.0,42.0,8,17.0,Nintendo,E10+,Japan
7367,7367,7367,7897,7897,7897,Mobile Light Force 2,PS2,2002.0,Shooter,Taito,0.05,0.04,0.0,0.01,0.11,59.0,9.0,tbd,1.0,Alfa System,E,Japan
7368,7368,7368,7898,7898,7898,Soma Bringer,DS,2008.0,Role-Playing,Nintendo,0.0,0.0,0.11,0.0,0.11,,,6.6,10.0,Nintendo,,Japan
7369,7369,7369,7901,7901,7901,Bionicle Heroes,GC,2006.0,Shooter,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,51.0,4.0,5.2,5.0,Traveller's Tales,E10+,United Kingdom
7370,7370,7370,7902,7902,7902,Valkyrie Drive: Bhikkhuni,PSV,2015.0,Action,PQube,0.0,0.03,0.07,0.01,0.11,72.0,7.0,8.5,11.0,Marvelous,M,Japan
7371,7371,7371,7903,7903,7903,Vigilante 8: 2nd Offense,N64,2000.0,Racing,Activision,0.09,0.02,0.0,0.0,0.11,,,7.4,19.0,Activision,,United States of America
7372,7372,7372,7904,7904,7904,Lunacy,SAT,1996.0,Adventure,Sega,0.0,0.0,0.11,0.0,0.11,,,6.8,13.0,Sega,,United States of America
7373,7373,7373,7905,7905,7905,Snowboard Kids 2,N64,1999.0,Sports,Atlus,0.09,0.02,0.0,0.0,0.11,,,7.4,37.0,Atlus,,Japan
7374,7374,7374,7907,7907,7907,Tonic Trouble,N64,1999.0,Platform,Ubisoft,0.09,0.02,0.0,0.0,0.11,,,5.2,12.0,Ubisoft,,France
7375,7375,7375,7908,7908,7908,Nuclear Strike 64,N64,1999.0,Simulation,THQ,0.09,0.02,0.0,0.0,0.11,,,4.0,1.0,THQ,,United States of America
7376,7376,7376,7909,7909,7909,DualPenSports,3DS,2011.0,Sports,Namco Bandai Games,0.05,0.05,0.0,0.01,0.11,58.0,11.0,tbd,0.0,indieszero,E10+,Japan
7377,7377,7377,7910,7910,7910,Bodycount,PS3,2011.0,Shooter,Codemasters,0.05,0.05,0.0,0.02,0.11,50.0,40.0,3.5,28.0,Codemasters,M,United Kingdom
7378,7378,7378,7911,7911,7911,Street Fighter Collection,SAT,1996.0,Fighting,Capcom,0.0,0.0,0.11,0.0,0.11,,,7.0,1.0,Capcom,,Japan
7379,7379,7379,7912,7912,7912,Ninja Assault,PS2,2002.0,Shooter,Namco Bandai Games,0.05,0.04,0.0,0.01,0.11,60.0,17.0,5.3,4.0,Namco,T,Japan
7380,7380,7380,7913,7913,7913,Samurai Warriors 4,PSV,2014.0,Action,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,76.0,5.0,8.6,18.0,Omega Force,T,Japan
7381,7381,7381,7914,7914,7914,Hasbro Family Game Night Fun Pack,Wii,2011.0,Other,Electronic Arts,0.1,0.0,0.0,0.01,0.11,,,tbd,,Virtuos,E,Singapore
7382,7382,7382,7915,7915,7915,Planet 51,PS3,2009.0,Action,Sega,0.07,0.03,0.0,0.01,0.11,50.0,11.0,tbd,,Sega,E,United States of America
7383,7383,7383,7916,7916,7916,GunGriffon Blaze,PS2,2000.0,Simulation,Swing! Entertainment,0.05,0.04,0.0,0.01,0.11,73.0,16.0,tbd,,Game Arts,T,Japan
7384,7384,7384,7917,7917,7917,Alias,PS2,2004.0,Action,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.11,64.0,31.0,8,10.0,Acclaim Studios Austin,T,United States of America
7385,7385,7385,7921,7921,7921,Night at the Museum: Battle of the Smithsonian,X360,2009.0,Action,Majesco Entertainment,0.07,0.03,0.0,0.01,0.11,50.0,15.0,7.1,8.0,Majesco Entertainment,E10+,United States of America
7386,7386,7386,7922,7922,7922,Pinball Hall of Fame: The Williams Collection,PSP,2008.0,Other,System 3 Arcade Software,0.09,0.01,0.0,0.01,0.11,78.0,4.0,tbd,9.0,FarSight Studios,E10+,United States of America
7387,7387,7387,7923,7923,7923,Spyborgs,Wii,2009.0,Action,Capcom,0.09,0.01,0.0,0.01,0.11,66.0,30.0,6.3,6.0,Capcom,T,Japan
7388,7388,7388,7924,7924,7924,ESA Game Pack,PS3,2010.0,Other,Sony Computer Entertainment,0.1,0.0,0.0,0.01,0.11,,,tbd,,Sony Computer Entertainment,T,United States of America
7389,7389,7389,7925,7925,7925,Invizimals: The Lost Tribes,PSP,2011.0,Action,Sony Computer Entertainment,0.0,0.08,0.0,0.03,0.11,,,tbd,8.0,Novarama,,Spain
7390,7390,7390,7926,7926,7926,NHL Rivals 2004,XB,2003.0,Sports,Microsoft Game Studios,0.08,0.02,0.0,0.0,0.11,65.0,39.0,8.8,20.0,Microsoft Games Studio,E,United States of America
7391,7391,7391,7927,7927,7927,Bodycount,X360,2011.0,Shooter,Codemasters,0.07,0.03,0.0,0.01,0.11,53.0,61.0,4.7,73.0,Codemasters,M,United Kingdom
7392,7392,7392,7928,7928,7928,X-Men: Next Dimension,XB,2002.0,Fighting,Activision,0.08,0.02,0.0,0.0,0.11,56.0,12.0,tbd,10.0,Paradox Development Studio,T,Sweden
7393,7393,7393,7929,7929,7929,Machinarium,PC,2009.0,Adventure,Daedalic,0.0,0.09,0.0,0.02,0.11,85.0,47.0,8.8,526.0,Amanita Design,,Czechia
7394,7394,7394,7930,7930,7930,Avatar: The Last Airbender,PSP,2006.0,Adventure,THQ,0.1,0.0,0.0,0.01,0.11,57.0,9.0,6.3,10.0,THQ,E10+,United States of America
